slide,inst,rec@0.5,area,ecc,extent,axis_ratio
280120-15,66,1,10111,0.4445041862191862,0.8070721583652618,1.1163495518939206
280120-15,67,1,9963,0.6858247480302567,0.7188311688311688,1.3740666578705667
280120-15,68,1,10878,0.8951590802381616,0.5986791414419372,2.2434260244168085
280120-15,69,1,10329,0.43066970066247,0.7831526271893244,1.1080214338653211
280120-15,70,1,9112,0.8716682823609871,0.6591435185185185,2.040415227943694
280120-15,71,1,9240,0.9111889915820368,0.648876404494382,2.427251519942516
280120-15,72,0,8425,0.9548841473671056,0.6484759852216748,3.367246443509214
280120-15,73,1,13568,0.489459938902883,0.7187963551599915,1.1467550824583073
280120-15,74,1,12268,0.547115570178447,0.7653627799613201,1.194661661123877
280120-15,75,1,11937,0.8604729717263948,0.6692644090603275,1.9627236031095383
280120-15,76,0,10596,0.7878696008046587,0.7260020554984584,1.6237928521059797
280120-15,77,1,13980,0.7985735091109629,0.7327044025157232,1.6614130229506752
280120-15,78,1,10285,0.6631486916898836,0.7114692861095738,1.336027327802752
280120-15,79,0,8659,0.8854130563785589,0.7079551958139154,2.151439693930832
280120-15,80,1,8546,0.9052896942366554,0.7666636763254687,2.354078123699046
280120-15,81,1,11756,0.8537894843455744,0.622010582010582,1.9207926644257949
280120-15,82,0,9306,0.8764041671870852,0.6743478260869565,2.076514133895056
280120-15,83,1,13017,0.6991436856614472,0.7196483856700575,1.3986381870522366
280120-15,84,0,9437,0.4870130192717042,0.7830885403700938,1.1449577021821509
280120-15,85,0,19469,0.4732040038179926,0.728466661677767,1.1351344964918249
280120-15,86,0,17012,0.6346418311920627,0.7591253904506916,1.2939851275750889
280120-15,87,1,9707,0.7330468941495243,0.7337112622826909,1.4702031666100164
280120-15,88,1,9436,0.9706236348003444,0.683768115942029,4.156225734490572
280120-15,89,1,12623,0.6528945632899301,0.7071708683473389,1.320221242659265
280120-15,90,1,11615,0.4886951940560862,0.7968031830966591,1.1461914629026606
280120-15,91,1,12860,0.334837243369381,0.8042526579111945,1.0612602065314107
280120-15,92,1,8279,0.792356137899952,0.6341145833333334,1.639186230659485
280120-15,93,1,17180,0.7371001860138623,0.7740133357361687,1.4797638966982654
280120-15,94,0,10631,0.808837241401112,0.6916720884840598,1.7005860413795708
280120-15,95,1,8337,0.8888887160016916,0.6809605488850772,2.182819027006244
280120-15,96,1,9627,0.756917874726084,0.8515701017249004,1.5301984473569985
280120-15,97,0,14448,0.9055508678628428,0.7389525368248773,2.35716910844823
280120-15,98,1,12735,0.601950412218347,0.7170608108108109,1.252295662898842
280120-15,99,1,12808,0.3885926338000153,0.77008177008177,1.085293590246026
280120-15,100,1,11700,0.554165371310156,0.7314328582145536,1.2013359873384892
280120-15,101,0,8536,0.9149189963621088,0.8063480068014358,2.4774705125807883
280120-15,102,0,10155,0.9097283839402694,0.5821485897729879,2.408455296919964
280120-15,103,1,9823,0.3626469131928246,0.7836457917830075,1.0730458638644111
280120-15,104,1,11092,0.720680303095321,0.6974346076458753,1.442444543895214
280120-15,105,0,9165,0.677180177849359,0.6673219746614242,1.3590331257403292
280120-15,106,1,9210,0.8943020015889653,0.6848602022605592,2.2348172212104
280120-15,107,1,8632,0.9705965364412142,0.7020169160702667,4.154338658805247
280120-15,108,1,6072,0.5201672397322761,0.7866303925378935,1.1708718572939787
280120-15,109,1,11489,0.8176760505042636,0.6991845180136319,1.7370803098692038
280120-15,110,1,10587,0.3437353538311119,0.6779585040983607,1.06488724146448
280120-15,111,0,7811,0.5515330853033859,0.7295908836166636,1.1988208153508193
280120-15,112,1,9700,0.832862733809203,0.5207774079244067,1.8067513267093287
280120-15,113,1,11601,0.7362017539009279,0.583786231884058,1.4776240557793705
280120-15,114,0,11931,0.3705503149836792,0.7060181075803302,1.076643686051202
280120-15,115,0,7726,0.7492887757435066,0.7511910549343704,1.5100188071935925
280120-15,116,1,6903,0.8042257538448061,0.6817777777777778,1.6825841012949587
280120-15,117,0,9706,0.5851538736849005,0.752636476426799,1.233163799701682
280120-15,118,0,6123,0.6577815394344579,0.6949267960503915,1.327653160826874
280120-15,119,1,9707,0.5372059456306231,0.7240247631834117,1.1856051764461166
280120-15,120,1,13197,0.355150004576618,0.7751997180451128,1.0697368684449058
280120-15,121,0,4119,0.6571237863846818,0.6302019583843329,1.326642314711274
280120-15,122,0,10076,0.5118240435216571,0.7980357991446222,1.1640219854274607
280120-15,123,1,12736,0.610411533312039,0.6751484308736218,1.2624916607023589
280120-15,124,0,6408,0.5247575147879835,0.5510835913312694,1.1747406028017595
280120-15,125,0,5351,0.9254803025783022,0.3655803784928605,2.639945240174556
280120-18,1,1,11331,0.5019761690226323,0.7557022809123649,1.1562278250676823
280120-18,2,1,10163,0.6832972809681811,0.8292941656466748,1.3695998288054918
280120-18,3,1,12309,0.3764610604877761,0.8427935638479973,1.079409522446579
280120-18,4,0,17661,0.3393507243238997,0.7797350993377483,1.0630834569249037
280120-18,5,0,11765,0.4082813106320405,0.7784688678621055,1.0954628366387626
280120-18,6,1,12357,0.571882803388752,0.7653288740245262,1.2190136878321451
280120-18,7,1,12310,0.4975599592537539,0.8005983350676379,1.1528313259704994
280120-18,8,1,11893,0.5254093934463924,0.7675874532076933,1.1752959043546365
280120-18,9,1,12981,0.6403059815638309,0.7571303587051619,1.3018800077420345
280120-18,10,1,10428,0.2207495992687424,0.7686864219371959,1.025293461170804
280120-18,11,1,11779,0.4916061273263405,0.830091613812544,1.1483460127936258
280120-18,12,1,13000,0.4007644701778012,0.7812030527011598,1.091487241189055
280120-18,13,1,10007,0.621856978604587,0.7644766997708174,1.2769258477146996
280120-18,14,0,8148,0.44958045879246,0.7683168316831683,1.1195201508624937
280120-18,15,1,14069,0.5505224935966649,0.7632921006944444,1.1978625383074724
280120-18,16,1,13648,0.5427008686266587,0.781403870376732,1.1905810060464428
280120-18,17,1,13385,0.3272012650545653,0.7745949074074074,1.0582518184462129
280120-18,18,1,12864,0.2296419232897219,0.7791641429436705,1.0274586414092577
280120-18,19,1,11618,0.5077516790708283,0.7704244031830239,1.1607614274485505
280120-18,20,1,9033,0.2617812139626871,0.7265926640926641,1.0361328071551985
280120-18,21,1,12801,0.333518552967218,0.7696608946608947,1.060733870586569
280120-18,22,1,14406,0.4373494492333363,0.7864395676383885,1.1119863147077431
280120-18,23,1,15968,0.7403915701922057,0.7351749539594844,1.4877060161022888
280120-18,24,1,11212,0.3896149777170532,0.7786651850822974,1.085802463441102
280120-18,25,1,13596,0.6610123225878876,0.7687871077184054,1.3326669184598814
280120-18,26,1,12570,0.5531796557635511,0.7775578374365953,1.2003908709520077
280120-18,27,1,11721,0.3834418267147177,0.7888148596810014,1.0827607878139158
280120-18,28,1,15881,0.5319607664375309,0.7842469135802469,1.1809596211983349
280120-18,29,1,11223,0.4766914149896998,0.7624320652173913,1.1375649313167204
280120-18,30,1,11028,0.2990678047343558,0.7725935266918873,1.047963329333954
280120-18,31,1,10733,0.2170778750682401,0.7909358879882092,1.024428219136894
280120-18,32,1,14868,0.444092498144771,0.7759106565076714,1.1160951647729311
280120-18,33,1,9619,0.5287355820905182,0.7438137952366223,1.1781524421182397
280120-18,34,1,9500,0.5365025656362413,0.7816356754977785,1.1849763641019373
280120-18,35,1,14014,0.3278109979215285,0.7868613138686131,1.0584885585454669
280120-18,36,1,9699,0.3550812870731254,0.7741858237547893,1.0697069974366904
280120-18,37,1,13101,0.3764639972875847,0.7884569090033703,1.0794109128975278
280120-18,38,1,12622,0.5811327172660403,0.7677615571776155,1.2287898564332127
280120-18,39,1,12324,0.1876932038901154,0.7887864823348695,1.018093866215574
280120-18,40,1,12531,0.5106407221285227,0.7722790583014915,1.163069033376617
280120-18,41,1,13692,0.7409070733441543,0.6909219357117626,1.4889647856696135
280120-18,42,1,11748,0.4810987870842056,0.751872,1.140684772333432
280120-18,43,0,8954,0.6021902222285133,0.785438596491228,1.2525793128336515
280120-18,44,1,10662,0.3477793215478038,0.7666091458153581,1.066579724676597
280120-18,45,1,12453,0.3229144660046088,0.7909679878048781,1.0566042413995296
280120-18,46,1,9586,0.3697101460576125,0.7718196457326892,1.076255801555414
280120-18,47,0,4025,0.6473984289045381,0.8354088833540888,1.3120746801140537
280120-18,48,1,14470,0.6592000701728401,0.7330293819655522,1.329844535198841
280120-18,49,1,13669,0.4072775141276071,0.790755524702071,1.0949251316435282
280120-18,50,1,15085,0.3794259339324156,0.7809183620645028,1.080821550436731
280120-18,51,1,10950,0.3524457220687424,0.7809157038938811,1.0685675693059604
280120-18,52,0,4247,0.8942211638087999,0.7498234463276836,2.2340107853007334
280120-18,53,1,9970,0.7454240430652895,0.7178859447004609,1.5001712235289524
280120-18,54,1,13054,0.6555780913709578,0.7390172101449275,1.3242798780002245
280120-18,55,1,9509,0.4232110222563999,0.7650040225261464,1.1037148210701822
280120-18,56,0,7809,0.5322964535917097,0.774702380952381,1.181253940542363
280120-18,57,1,8509,0.5829811472043473,0.7437937062937063,1.230790921308562
280120-18,58,1,11989,0.5736916904635477,0.797724399494311,1.2208948877557466
280120-18,59,1,6563,0.8977391530191241,0.756716245820362,2.2700062261236167
280120-18,60,1,10533,0.4248116594024286,0.7767699115044248,1.104628471341798
280120-18,61,1,12680,0.4657290508337982,0.782716049382716,1.1300362416630736
280120-18,62,1,16508,0.4000181313692559,0.7851978691019786,1.091098871965828
280120-18,63,1,12589,0.5408486823777595,0.7565050177273,1.188891129876182
280120-18,64,1,12679,0.4649310317842001,0.7923384576927884,1.129500762361619
280120-18,65,1,10915,0.3611636782343998,0.777975766215253,1.0723832548599208
280120-18,66,1,9692,0.7568927438060004,0.7098806123196367,1.5301302976178488
280120-18,67,1,12030,0.6069665688755599,0.7853505679592636,1.2582931510436752
280120-18,68,1,12715,0.4758401728142829,0.7641225961538461,1.1369685974057269
280120-18,69,1,9758,0.3901217919819875,0.7656936597614564,1.086055492910467
280120-18,70,1,5459,0.8964258969616022,0.7694150810429881,2.256350018475868
280120-18,71,1,16014,0.4699563990050564,0.7726154291503835,1.1329010401085142
280120-18,72,1,8223,0.6832784834199866,0.8339756592292089,1.369566832120555
280120-18,73,1,14909,0.4287089046518177,0.7843539562289562,1.1068770855459908
280120-18,74,1,9966,0.7277818057112987,0.8388888888888889,1.4581324577643455
280120-18,75,1,8943,0.6700300414284749,0.726364522417154,1.3471025464971311
280120-18,76,1,9193,0.3686985456565801,0.7607580271433301,1.0757904934704454
280120-18,77,1,8311,0.4609851449963087,0.7709647495361781,1.1268775654337837
280120-18,78,1,11399,0.5410204181269896,0.7920922798971579,1.189047270978317
280120-18,79,1,15255,0.4843853960664029,0.7756253813300793,1.1430469226316708
280120-18,80,1,13574,0.3402212819965566,0.7790851173735867,1.0634390251606125
280120-18,81,1,12099,0.542229502635109,0.7803792569659442,1.1901497145162887
280120-18,82,1,10195,0.4842750339986358,0.7847136699507389,1.1429671033019675
280120-18,83,1,10053,0.6310711359709957,0.83775,1.2891166909696663
280120-18,84,1,9474,0.5329053475056512,0.7785996055226825,1.1817888351848127
280120-18,85,1,9823,0.9475129012104851,0.492331595829992,3.127760886552563
280120-18,86,1,8107,0.8071671897479711,0.8142828445158699,1.6939881508998325
280120-18,87,1,11613,0.2144502358324008,0.7802862326143922,1.0238192405172477
280120-18,88,1,10418,0.3824870746245573,0.7892424242424242,1.0822969485597784
280120-18,89,1,9863,0.5075710722708838,0.7837730451366814,1.160618057986336
280120-18,90,1,11419,0.452064100900476,0.7887139107611548,1.1210945161042136
280120-18,91,1,9098,0.779500715588845,0.6876795162509448,1.5964206040051565
280120-18,92,1,11660,0.3924329277946331,0.7838655462184874,1.0872157701269771
280120-18,93,1,12228,0.6861687168929729,0.7446108878333942,1.3746792267421923
280120-18,94,1,11011,0.7353408934408181,0.7754225352112676,1.4755848187362044
280120-18,95,1,13439,0.5309172078066926,0.801658315437843,1.1800472492964986
280120-18,96,1,10905,0.4820987396357991,0.7720353982300885,1.1414002072322644
280120-18,97,1,10942,0.4048406992768126,0.7858938447173741,1.093628570152308
280120-18,98,0,8395,0.5889113534263348,0.7429203539823008,1.2373211158325788
280120-18,99,1,10004,0.5692374262182038,0.7550188679245283,1.216288749701918
280120-18,100,1,11081,0.6064545202067863,0.7446908602150538,1.2576746819557385
280120-18,101,1,14905,0.4712067238490348,0.7913879154720187,1.1337575373732938
280120-18,102,1,14076,0.5574256929555773,0.7828698553948832,1.2044900964001015
280120-18,103,1,9741,0.551282912778241,0.7258569299552906,1.198583215385946
280120-18,104,1,12690,0.5087373228623261,0.7688113413304253,1.161545690135083
280120-18,105,0,10158,0.4711712069584338,0.7825885978428351,1.1337331493501963
280120-18,106,1,7892,0.827564278641138,0.8267337104546407,1.7813532501865634
280120-18,107,1,6455,0.8523147249378404,0.6567969067969068,1.9119389129641748
280120-18,108,0,11122,0.3756577615068631,0.7662946120986633,1.079029802685991
280120-18,109,0,4378,0.9169015924683914,0.7801140413399857,2.5055538451934107
280120-18,110,1,7301,0.8136817555107633,0.6934840425531915,1.7202507904069246
280120-18,111,1,10576,0.5101047841662779,0.7897252090800478,1.1626389253749874
280120-18,112,0,10439,0.5098362985742811,0.7630847953216374,1.162423805714216
280120-18,113,1,9919,0.4280120399624132,0.7841106719367589,1.1064724930081735
280120-18,114,1,9715,0.4544085770825249,0.7750299162345433,1.1225947822942044
280120-18,115,1,9443,0.9285095806345062,0.5916666666666667,2.6931787388808592
280120-18,116,1,10908,0.2115686649825032,0.7705022250476796,1.0231611598230756
280120-18,117,1,11538,0.6005578444588766,0.7770743534482759,1.250654541623139
280120-18,118,1,10528,0.6132474178692989,0.7487376431263779,1.2659976505380672
280120-18,119,1,8162,0.9171354461281452,0.5383194829178208,2.5089338054525543
280120-18,120,0,9067,0.7612101450240867,0.6570289855072464,1.542007460415026
280120-18,121,0,16746,0.5020086047398505,0.7951566951566952,1.1562529940158652
280120-18,122,1,8241,0.9468816145874542,0.686063936063936,3.109623396299361
280120-18,123,1,12080,0.4450426750755711,0.7799586776859504,1.1166829097231028
280120-18,124,1,17192,0.2408965793128663,0.7744144144144144,1.0303427797758722
280120-18,125,1,14546,0.5134421453433397,0.7591065650767144,1.165332461086917
280120-18,126,0,16325,0.2831354771158214,0.7658566335147308,1.0426659702117622
280120-18,127,0,19609,0.6852128064538806,0.7493217165348313,1.372979638885014
280120-18,128,1,9528,0.7358573260477602,0.8360094761779415,1.4768068621457198
280120-18,129,1,6565,0.6282801637904396,0.7304183355585224,1.2853682416653776
280120-18,130,1,14702,0.812258537843976,0.6665457677834701,1.7143907895653885
280120-18,131,1,9295,0.9194608422650876,0.5290869763205829,2.543354103290919
280120-18,132,0,10302,0.5074171748009491,0.6603846153846153,1.1604959730898994
280120-19,1,1,8332,0.8028440146809891,0.8031617505301716,1.6773200592104285
280120-19,2,1,10333,0.4459072725273569,0.7553362573099415,1.1172196199673847
280120-19,3,1,15531,0.2858360080418241,0.7924383897137609,1.0435379165796457
280120-19,4,1,8718,0.3654656874963428,0.7907482993197279,1.074316011719723
280120-19,5,1,9520,0.3060650313005366,0.7804558124282669,1.0504084641703246
280120-19,6,1,14659,0.5120208965088545,0.7376710950080515,1.16418095672252
280120-19,7,1,12637,0.5127957758257619,0.7907020397947692,1.164807949394305
280120-19,8,1,7405,0.1950966459966217,0.7870960884353742,1.0195924659209046
280120-19,9,1,11280,0.4965827224879702,0.7340404763454155,1.1520878010656297
280120-19,10,1,6246,0.6155530874730338,0.8235759493670886,1.268881876753571
280120-19,11,1,9246,0.5600064926018928,0.7449242668385433,1.2070177675837042
280120-19,12,0,8933,0.3726500273702887,0.7731521550978017,1.0776187686093412
280120-19,13,1,9089,0.3426274786899833,0.7514054232804233,1.064428418974862
280120-19,14,1,13859,0.3602150755804706,0.7725195094760312,1.07196154716597
280120-19,15,1,9054,0.3484106027233402,0.7485119047619048,1.066846449498236
280120-19,16,1,9336,0.3328823559110919,0.7721445703415764,1.0604809633783694
280120-19,17,1,8818,0.3460558851900111,0.7704674530362604,1.0658550238556144
280120-19,18,1,10047,0.6171445318874572,0.762060072815534,1.2708905621566475
280120-19,19,1,10406,0.3487495299038748,0.7801769380716749,1.066989933111012
280120-19,20,0,4271,0.8887309033573395,0.7645900465449338,2.181361660709249
280120-19,21,1,13653,0.3558708576015541,0.7776828434723172,1.0700507176683869
280120-19,22,1,9001,0.4713475678662886,0.7872824280591271,1.133854282908448
280120-19,23,1,12403,0.7676061474334002,0.6867663344407531,1.5602526559618697
280120-19,24,1,10353,0.605994945117056,0.7478870187098172,1.2571208115986403
280120-19,25,1,8175,0.5833580746281561,0.7661668228678538,1.23120095775216
280120-19,26,1,11117,0.643974234353334,0.7530312267154372,1.3071089312759716
280120-19,27,1,8241,0.6521945051242605,0.7911866359447005,1.3191712987153952
280120-19,28,1,9308,0.3073580907057301,0.8295900178253119,1.0508684118571017
280120-19,29,1,9443,0.6776558141747954,0.7341781993469134,1.3598426125175076
